Day,Manth,Year,Date_text,Depth_class,Depth,Station,ID,Temp_1,Temp_2,Temp_3,Sal_1,Sal_2,Sal_3,Chl_1,Chl_2,Chl_3
18,6,2019,18/06/2019,0_10,5,D1,472,12.54,10.99,8.91,25.21,25.22,25.29,0.9,1.5,1.1
29,6,2019,29/06/2019,0_10,5,D1,473,13.77,11.89,10.57,23.95,25.22,25.28,0.8,1.4,1.5
9,7,2019,09/07/2019,0_10,5,D1,474,11.48,11.35,11.23,24.91,24.91,24.91,2.7,2.4,2.1
20,7,2019,20/07/2019,0_10,5,D1,475,12.65,12.08,11.21,22.15,24.25,24.63,0.8,1.3,1.7
1,8,2019,01/08/2019,0_10,5,D1,476,13.43,13.10,13.01,23.91,23.97,23.99,1.1,1.6,1.5
10,8,2019,10/08/2019,0_10,5,D1,477,12.38,11.54,9.47,23.37,24.03,25.06,1.3,1.6,0.6
20,8,2019,20/08/2019,0_10,5,D1,478,12.51,9.53,8.27,22.21,25.44,25.75,1.7,2.9,0.9
31,8,2019,31/08/2019,0_10,5,D1,479,12.75,11.36,9.33,22.62,24.85,25.24,1.7,3.1,1.5
10,9,2019,10/09/2019,0_10,5,D1,480,11.19,10.91,10.43,24.89,25.14,25.59,1.4,2.8,1.1
21,9,2019,21/09/2019,0_10,5,D1,481,9.74,9.73,9.82,25.35,25.37,25.41,1.2,1.4,1.3
3,10,2019,03/10/2019,0_10,5,D1,482,7.24,7.25,7.25,25.73,25.70,25.71,1.7,2.9,0.9
10,10,2019,10/10/2019,0_10,5,D1,483,6.27,6.28,6.30,25.64,25.65,25.65,0.6,0.6,0.6
21,10,2019,21/10/2019,0_10,5,D1,484,4.68,5.13,5.14,24.09,25.54,25.59,0.6,0.5,0.4
29,10,2019,29/10/2019,0_10,5,D1,485,3.97,4.16,4.15,25.28,25.52,25.54,0.4,0.4,0.4
20,6,1998,20/06/1998,10_25,17.50,D1,486,6.0,1.5,-0.4,24.11,25.42,26.89,NA,NA,NA
30,6,1998,30/06/1998,10_25,17.50,D1,487,8.8,7.9,1.0,25.15,25.37,26.48,NA,NA,NA
9,7,1998,09/07/1998,10_25,17.50,D1,488,13.6,7.5,3.1,NA,25.95,27.00,NA,NA,NA
20,7,1998,20/07/1998,10_25,17.50,D1,489,12.5,7.1,3.0,24.83,25.20,26.68,NA,NA,NA
30,7,1998,30/07/1998,10_25,17.50,D1,490,14.5,11.4,8.5,26.43,26.97,27.49,NA,NA,NA
9,8,1998,09/08/1998,10_25,17.50,D1,491,13.5,12.5,7.3,26.13,26.39,27.57,NA,NA,NA
20,8,1998,20/08/1998,10_25,17.50,D1,492,12.0,12.2,5.5,25.63,26.76,27.14,NA,NA,NA
30,8,1998,30/08/1998,10_25,17.50,D1,493,11.7,11.7,11.5,26.51,26.75,27.36,NA,NA,NA
10,9,1998,10/09/1998,10_25,17.50,D1,494,10.7,9.0,4.0,24.8,24.5,25.6,NA,NA,NA
21,9,1998,21/09/1998,10_25,17.50,D1,495,9.3,9.3,8.8,25.3,25.7,24.9,NA,NA,NA
30,9,1998,30/09/1998,10_25,17.50,D1,496,7.9,8.1,7.5,25.0,23.6,26.4,NA,NA,NA
9,10,1998,09/10/1998,10_25,17.50,D1,497,6.5,3.5,1.1,25.4,25.6,27.8,NA,NA,NA
20,10,1998,20/10/1998,10_25,17.50,D1,498,4.5,4.6,3.4,25.6,27.1,26.3,NA,NA,NA
1,11,1998,01/11/1998,10_25,17.50,D1,499,3.8,3.8,3.8,24.6,25.0,25.0,NA,NA,NA
11,11,1998,11/11/1998,10_25,17.50,D1,500,2.5,2.6,3.4,24.6,24.9,26.3,NA,NA,NA
26,1,1999,26/01/1999,10_25,17.50,D1,501,-1.2,-1.2,0.1,26.0,26.5,26.6,NA,NA,NA
10,2,1999,10/02/1999,10_25,17.50,D1,502,-0.8,-0.9,0.1,27.7,27.7,28.0,NA,NA,NA
17,3,1999,17/03/1999,10_25,17.50,D1,503,-1.2,-1.2,-0.1,26.8,27.1,27.5,NA,NA,NA
7,4,1999,07/04/1999,10_25,17.50,D1,504,-0.5,-0.1,0.6,27.6,28.1,29.1,NA,NA,NA
22,5,1999,22/05/1999,10_25,17.50,D1,505,0.2,0.1,-0.2,25.3,27.2,28.6,NA,NA,NA
1,6,1999,01/06/1999,10_25,17.50,D1,506,1.6,NA,0.0,24.48,NA,27.02,NA,NA,NA
10,6,1999,10/06/1999,10_25,17.50,D1,507,1.2,0.6,-0.3,26.00,26.78,27.78,NA,NA,NA
21,6,1999,21/06/1999,10_25,17.50,D1,508,2.6,1.3,0.1,24.16,24.77,25.57,NA,NA,NA
1,7,1999,01/07/1999,10_25,17.50,D1,509,7.1,4.9,1.3,23.5,24.0,25.6,NA,NA,NA
10,7,1999,10/07/1999,10_25,17.50,D1,510,14.2,12.4,4.5,23.4,23.5,25.3,NA,NA,NA
20,7,1999,20/07/1999,10_25,17.50,D1,511,16.4,12.0,4.0,23.8,25.9,26.7,NA,NA,NA
31,7,1999,31/07/1999,10_25,17.50,D1,512,14.1,10.5,1.8,24.4,25.1,26.7,NA,NA,NA
10,8,1999,10/08/1999,10_25,17.50,D1,513,11.5,9,1.2,25.7,25.8,26.6,NA,NA,NA
19,8,1999,19/08/1999,10_25,17.50,D1,514,11.4,7.6,1.3,25.0,24.8,26.8,NA,NA,NA
30,8,1999,30/08/1999,10_25,17.50,D1,515,9.8,4.6,1.5,26.1,27.7,28.1,NA,NA,NA
9,9,1999,09/09/1999,10_25,17.50,D1,516,6.4,5.5,1.5,27.3,27.4,28.1,NA,NA,NA
20,9,1999,20/09/1999,10_25,17.50,D1,517,7.4,5.2,2.4,26.3,26.4,27.6,NA,NA,NA
29,9,1999,29/09/1999,10_25,17.50,D1,518,6.8,4.7,2.4,26.2,26.4,27.3,NA,NA,NA
11,10,1999,11/10/1999,10_25,17.50,D1,519,6.6,5.8,5,26.4,26.7,27.0,NA,NA,NA
20,10,1999,20/10/1999,10_25,17.50,D1,520,5.5,5.5,5.9,26.6,27.0,27.6,NA,NA,NA
30,10,1999,30/10/1999,10_25,17.50,D1,521,4.8,4.8,1.7,26.3,27.1,28.1,NA,NA,NA
15,11,1999,15/11/1999,10_25,17.50,D1,522,2.2,2.2,2.2,26.6,26.6,26.6,NA,NA,NA
27,11,1999,27/11/1999,10_25,17.50,D1,523,2,2.3,2.5,27.0,27.0,27.7,NA,NA,NA
13,3,2000,13/03/2000,10_25,17.50,D1,524,-0.8,-0.8,-0.6,26.3,NA,26.9,NA,NA,NA
17,4,2000,17/04/2000,10_25,17.50,D1,525,-0.7,-0.7,-0.4,26.4,27.1,27.8,NA,NA,NA
11,5,2000,11/05/2000,10_25,17.50,D1,526,0.8,-0.6,-0.7,25.2,27.2,27.7,NA,NA,NA
20,5,2000,20/05/2000,10_25,17.50,D1,527,1.1,0.0,-0.8,26.1,26.9,27.3,NA,NA,NA
30,5,2000,30/05/2000,10_25,17.50,D1,528,4.0,1.7,0.6,24.6,25.5,26.1,NA,NA,NA
10,6,2000,10/06/2000,10_25,17.50,D1,529,7.8,4.0,2.2,23.7,24.3,25.2,NA,NA,NA
20,6,2000,20/06/2000,10_25,17.50,D1,530,8.1,6.2,3.0,23.3,24.2,25.5,NA,NA,NA
28,6,2000,28/06/2000,10_25,17.50,D1,531,10.7,7.8,3.8,23.3,23.8,25.1,NA,NA,NA
11,7,2000,11/07/2000,10_25,17.50,D1,532,13.9,10.5,7,23.6,NA,24.8,NA,NA,NA
20,7,2000,20/07/2000,10_25,17.50,D1,533,17.2,13.5,8.9,23.8,24.5,25.2,NA,NA,NA
1,8,2000,01/08/2000,10_25,17.50,D1,534,16.7,9.7,8,23.4,23.8,25.0,NA,NA,NA
9,8,2000,09/08/2000,10_25,17.50,D1,535,15,13.2,7.9,23.7,24.3,25.4,NA,NA,NA
21,8,2000,21/08/2000,10_25,17.50,D1,536,8.2,5.7,3.4,25.2,26.1,26.8,NA,NA,NA
30,8,2000,30/08/2000,10_25,17.50,D1,537,13.3,11.1,5.5,24.5,25.0,26.0,NA,NA,NA
10,9,2000,10/09/2000,10_25,17.50,D1,538,NA,NA,NA,26.8,26.9,27.1,NA,NA,NA
20,9,2000,20/09/2000,10_25,17.50,D1,539,9.5,7.1,3.1,24.7,24.7,26.9,NA,NA,NA
1,10,2000,01/10/2000,10_25,17.50,D1,540,4.7,3.9,1.8,26.2,26.6,27.3,NA,NA,NA
10,10,2000,10/10/2000,10_25,17.50,D1,541,6.2,5,4.3,25.2,26.1,26.7,NA,NA,NA
19,10,2000,19/10/2000,10_25,17.50,D1,542,5.3,5.1,4.3,26.1,26.2,26.5,NA,NA,NA
30,10,2000,30/10/2000,10_25,17.50,D1,543,4.4,4.5,4.5,25.8,25.8,25.8,NA,NA,NA
13,11,2000,13/11/2000,10_25,17.50,D1,544,3.1,3.1,3.4,25.8,25.8,25.8,NA,NA,NA
9,     12,2000,09/12/2000,10_25,17.50,D1,545,1.2,1.8,2.4,NA,NA,NA,NA,NA,NA
2,4,2001,02/04/2001,10_25,17.50,D1,546,NA,NA,NA,27.6,28.0,28.4,NA,NA,NA
22,5,2001,22/05/2001,10_25,17.50,D1,547,0.3,-0.1,-0.3,25.8,NA,28.4,NA,NA,NA
2,6,2001,02/06/2001,10_25,17.50,D1,548,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,6,2001,11/06/2001,10_25,17.50,D1,549,2.0,1.4,0.7,24.4,25.0,25.8,NA,NA,NA
21,6,2001,21/06/2001,10_25,17.50,D1,550,7.0,3.2,1.0,24.1,24.7,25.5,NA,NA,NA
30,6,2001,30/06/2001,10_25,17.50,D1,551,7.0,3.1,0.5,23.8,24.4,25.8,NA,NA,NA
10,7,2001,10/07/2001,10_25,17.50,D1,552,9.0,5.0,0.5,24.1,24.7,26.4,NA,NA,NA
23,7,2001,23/07/2001,10_25,17.50,D1,553,14.04,9.89,2.77,24.00,24.29,25.71,NA,NA,NA
30,7,2001,30/07/2001,10_25,17.50,D1,554,8.0,5.1,1.9,24.8,25.5,26.4,NA,NA,NA
9,8,2001,09/08/2001,10_25,17.50,D1,555,4.2,1.2,0.5,25.0,26.9,27.5,NA,NA,NA
21,8,2001,21/08/2001,10_25,17.50,D1,556,9.9,9.2,5.3,24.8,24.7,25.1,NA,NA,NA
30,8,2001,30/08/2001,10_25,17.50,D1,557,3.2,1.2,0.3,25.9,26.7,27.2,NA,NA,NA
10,9,2001,10/09/2001,10_25,17.50,D1,558,1.6,1.5,1.0,26.7,26.9,27.2,NA,NA,NA
20,9,2001,20/09/2001,10_25,17.50,D1,559,8.7,8.1,6.2,26.4,26.3,26.4,NA,NA,NA
2,10,2001,02/10/2001,10_25,17.50,D1,560,7.1,7.1,5.2,26.0,26.0,26.6,NA,NA,NA
11,10,2001,11/10/2001,10_25,17.50,D1,561,4.0,3.3,2.4,27.0,27.2,27.5,NA,NA,NA
20,10,2001,20/10/2001,10_25,17.50,D1,562,4.1,4.1,4.1,26.4,26.4,26.8,NA,NA,NA
30,10,2001,30/10/2001,10_25,17.50,D1,563,3.0,3.1,3.2,26.4,26.4,26.3,NA,NA,NA
15,11,2001,15/11/2001,10_25,17.50,D1,564,0.5,0.6,0.7,27.2,27.3,27.2,NA,NA,NA
1,12,2001,01/12/2001,10_25,17.50,D1,565,1.0,2.0,2.3,27.5,27.7,27.8,NA,NA,NA
20,1,2002,20/01/2002,10_25,17.50,D1,566,-0.6,-0.2,0.6,27.6,27.9,28.2,NA,NA,NA
5,2,2002,05/02/2002,10_25,17.50,D1,567,-1.2,-1.1,-0.5,28.0,28.0,28.1,NA,NA,NA
17,3,2002,17/03/2002,10_25,17.50,D1,568,-1.1,-1.0,-0.5,27.4,27.6,27.7,NA,NA,NA
12,4,2002,12/04/2002,10_25,17.50,D1,569,-0.8,-0.9,-0.9,26.6,27.3,27.4,NA,NA,NA
14,5,2002,14/05/2002,10_25,17.50,D1,570,0,-0.4,-0.4,24.8,26.0,26.9,NA,NA,NA
1,6,2002,01/06/2002,10_25,17.50,D1,571,1.5,0.2,-0.3,23.9,25.7,26.0,NA,NA,NA
11,6,2002,11/06/2002,10_25,17.50,D1,572,4.0,2.7,1.1,23.3,24.2,25.2,NA,NA,NA
20,6,2002,20/06/2002,10_25,17.50,D1,573,11.1,10.8,3.8,22.9,23.2,24.5,NA,NA,NA
1,7,2002,01/07/2002,10_25,17.50,D1,574,8.0,5.2,1.4,22.8,24.3,25.7,NA,NA,NA
10,7,2002,10/07/2002,10_25,17.50,D1,575,12.2,10.4,4.6,23.2,23.5,25.1,NA,NA,NA
20,7,2002,20/07/2002,10_25,17.50,D1,576,12.5,10.1,3.1,NA,NA,NA,NA,NA,NA
30,7,2002,30/07/2002,10_25,17.50,D1,577,12.5,9.6,3.8,22.8,23.4,24.6,NA,NA,NA
10,8,2002,10/08/2002,10_25,17.50,D1,578,6.0,3.4,1.4,25.5,25.9,26.5,NA,NA,NA
20,8,2002,20/08/2002,10_25,17.50,D1,579,5.6,4.1,2.3,24.8,25.4,26.0,NA,NA,NA
31,8,2002,31/08/2002,10_25,17.50,D1,580,7.0,5.8,2.9,23.4,23.5,24.0,NA,NA,NA
10,9,2002,10/09/2002,10_25,17.50,D1,581,8.6,6.5,2.5,23.9,23.9,24.9,NA,NA,NA
19,9,2002,19/09/2002,10_25,17.50,D1,582,8.5,8.5,6.6,22.7,24.1,24.1,NA,NA,NA
30,9,2002,30/09/2002,10_25,17.50,D1,583,6.9,6.9,5.8,23.9,23.9,24.0,NA,NA,NA
10,10,2002,10/10/2002,10_25,17.50,D1,584,5.5,5.5,4.8,23.8,23.9,24.0,NA,NA,NA
20,10,2002,20/10/2002,10_25,17.50,D1,585,3.7,3.7,3.9,23.9,24.2,24.4,NA,NA,NA
30,10,2002,30/10/2002,10_25,17.50,D1,586,2.8,2.9,2.7,24.3,24.6,24.9,NA,NA,NA
14,11,2002,14/11/2002,10_25,17.50,D1,587,0.5,0.6,0.7,22.8,24.8,25.4,NA,NA,NA
31,1,2003,31/01/2003,10_25,17.50,D1,588,-1.0,-1.0,-0.9,25.8,25.8,25.9,NA,NA,NA
18,2,2003,18/02/2003,10_25,17.50,D1,589,-0.8,-0.8,-0.7,25.6,25.8,25.9,NA,NA,NA
31,3,2003,31/03/2003,10_25,17.50,D1,590,-1.1,-1.1,-1.0,25.9,26.4,26.8,NA,NA,NA
10,4,2003,10/04/2003,10_25,17.50,D1,591,-1.1,-1.1,-1.0,26.1,26.3,26.7,NA,NA,NA
12,5,2003,12/05/2003,10_25,17.50,D1,592,0.8,0.2,-0.8,24.8,25.1,25.4,NA,NA,NA
20,5,2003,20/05/2003,10_25,17.50,D1,593,2.0,1.2,-0.8,24.9,25.0,25.5,NA,NA,NA
31,5,2003,31/05/2003,10_25,17.50,D1,594,4.2,3.5,0.1,24.4,24.6,24.7,NA,NA,NA
10,6,2003,10/06/2003,10_25,17.50,D1,595,4.9,3.4,0.9,25.5,25.5,26.2,NA,NA,NA
19,6,2003,19/06/2003,10_25,17.50,D1,596,6.6,4.5,2.2,24.9,25.2,25.9,NA,NA,NA
30,6,2003,30/06/2003,10_25,17.50,D1,597,10.5,5.8,2.9,24.5,24.9,26.3,NA,NA,NA
10,7,2003,10/07/2003,10_25,17.50,D1,598,12.5,9.2,4.2,23.6,23.8,24.9,NA,NA,NA
20,7,2003,20/07/2003,10_25,17.50,D1,599,12.5,9.4,4.5,23.9,24.4,25.6,NA,NA,NA
29,7,2003,29/07/2003,10_25,17.50,D1,600,12.5,9.5,6.0,24.3,24.6,25.8,NA,NA,NA
11,8,2003,11/08/2003,10_25,17.50,D1,601,16.7,15.5,5.6,23.6,23.8,25.3,NA,NA,NA
20,8,2003,20/08/2003,10_25,17.50,D1,602,15.2,11.5,5.6,24.9,25.7,27.1,NA,NA,NA
1,9,2003,01/09/2003,10_25,17.50,D1,603,13.2,13.1,4.7,24.1,24.1,25.3,NA,NA,NA
10,9,2003,10/09/2003,10_25,17.50,D1,604,8.2,5.8,4.2,25.4,26.4,27.2,NA,NA,NA
21,9,2003,21/09/2003,10_25,17.50,D1,605,8.3,6.5,3.9,26.1,27.1,27.7,NA,NA,NA
30,9,2003,30/09/2003,10_25,17.50,D1,606,5.2,5.1,3.5,27.5,27.5,27.8,NA,NA,NA
11,10,2003,11/10/2003,10_25,17.50,D1,607,5.3,5.2,4.0,27.4,27.5,27.8,NA,NA,NA
20,10,2003,20/10/2003,10_25,17.50,D1,608,5.7,5.6,5.7,27.2,27.2,27.4,NA,NA,NA
30,10,2003,30/10/2003,10_25,17.50,D1,609,3.3,3.4,2.6,27.5,27.5,28.7,NA,NA,NA
16,11,2003,16/11/2003,10_25,17.50,D1,610,2.8,3.0,3.4,26.6,26.8,26.9,NA,NA,NA
2,12,2003,02/12/2003,10_25,17.50,D1,611,1.9,2.0,2.3,26.2,26.2,26.3,NA,NA,NA
23,2,2004,23/02/2004,10_25,17.50,D1,612,-0.9,-0.9,-0.5,26.4,26.6,26.8,NA,NA,NA
28,3,2004,28/03/2004,10_25,17.50,D1,613,-0.96,-1.11,-1.11,27.5,27.7,27.7,NA,NA,NA
7,4,2004,07/04/2004,10_25,17.50,D1,614,-1.40,-1.48,-1.44,27.3,27.3,27.4,NA,NA,NA
19,5,2004,19/05/2004,10_25,17.50,D1,615,-0.6,-0.7,-0.9,26.0,26.1,26.6,NA,NA,NA
30,5,2004,30/05/2004,10_25,17.50,D1,616,3.6,1.3,-0.4,22.0,23.3,25.9,NA,NA,NA
10,6,2004,10/06/2004,10_25,17.50,D1,617,3.6,1.3,-0.4,22.5,24.4,25.8,NA,NA,NA
21,6,2004,21/06/2004,10_25,17.50,D1,618,4.0,1.6,-0.4,24.3,25.2,26.7,NA,NA,NA
30,6,2004,30/06/2004,10_25,17.50,D1,619,8.0,3.0,0.5,23.3,24.8,25.9,NA,NA,NA
10,7,2004,10/07/2004,10_25,17.50,D1,620,13.2,10.4,5.3,24.5,24.7,25.2,NA,NA,NA
20,7,2004,20/07/2004,10_25,17.50,D1,621,12.4,9.6,3.0,24.4,24.6,26.1,NA,NA,NA
29,7,2004,29/07/2004,10_25,17.50,D1,622,8.7,5.8,2.5,24.5,25.7,26.3,NA,NA,NA
10,8,2004,10/08/2004,10_25,17.50,D1,623,15.1,12.6,4.5,24.1,24.6,25.7,NA,NA,NA
19,8,2004,19/08/2004,10_25,17.50,D1,624,14.6,13.4,2.9,24.0,24.1,26.2,NA,NA,NA
31,8,2004,31/08/2004,10_25,17.50,D1,625,13.7,13.1,8.0,24.3,24.6,25.4,NA,NA,NA
9,9,2004,09/09/2004,10_25,17.50,D1,626,12.4,12.4,11,24.4,24.4,25.0,NA,NA,NA
20,9,2004,20/09/2004,10_25,17.50,D1,627,5.6,4.7,1.7,25.9,26.4,27.3,NA,NA,NA
30,9,2004,30/09/2004,10_25,17.50,D1,628,7.6,6.9,5.3,25.4,25.7,26.2,NA,NA,NA
9,10,2004,09/10/2004,10_25,17.50,D1,629,7.1,6.6,4.4,25.0,25.6,26.5,NA,NA,NA
20,10,2004,20/10/2004,10_25,17.50,D1,630,5.6,5.1,3,25.4,26.5,27.5,NA,NA,NA
30,10,2004,30/10/2004,10_25,17.50,D1,631,3.8,4.1,4,25.5,26.1,26.9,NA,NA,NA
11,11,2004,11/11/2004,10_25,17.50,D1,632,3.3,3.3,3.3,26.0,26.4,27.4,NA,NA,NA
5,4,2005,05/04/2005,10_25,17.50,D1,633,-1.1,-1.1,-0.9,26.6,26.8,27.1,NA,NA,NA
1,6,2005,01/06/2005,10_25,17.50,D1,634,NA,NA,NA,25.2,26.0,27.0,NA,NA,NA
11,6,2005,11/06/2005,10_25,17.50,D1,635,1.1,0.3,-0.2,26.2,26.3,26.9,NA,NA,NA
20,6,2005,20/06/2005,10_25,17.50,D1,636,5.5,3.5,1.4,25.2,25.8,26.7,NA,NA,NA
30,6,2005,30/06/2005,10_25,17.50,D1,637,NA,NA,NA,25.1,25.2,26.3,NA,NA,NA
10,7,2005,10/07/2005,10_25,17.50,D1,638,6.5,4.2,1.1,26.6,27.1,27.8,NA,NA,NA
21,7,2005,21/07/2005,10_25,17.50,D1,639,16.8,12,2.6,25.7,25.8,27.0,NA,NA,NA
31,7,2005,31/07/2005,10_25,17.50,D1,640,16.2,15.2,9.8,25.7,26.0,26.2,NA,NA,NA
9,8,2005,09/08/2005,10_25,17.50,D1,641,10,5,2.3,26.1,27.1,27.6,NA,NA,NA
20,8,2005,20/08/2005,10_25,17.50,D1,642,15.1,14,4.2,25.8,26.0,26.8,NA,NA,NA
31,8,2005,31/08/2005,10_25,17.50,D1,643,12.1,7.1,4.2,26.0,26.5,26.7,NA,NA,NA
10,9,2005,10/09/2005,10_25,17.50,D1,644,12.7,12.5,4.1,25.0,26.6,27.8,NA,NA,NA
20,9,2005,20/09/2005,10_25,17.50,D1,645,7.0,4.5,2.0,26.1,26.5,27.5,NA,NA,NA
1,10,2005,01/10/2005,10_25,17.50,D1,646,4.7,3.5,2.3,25.7,NA,26.3,NA,NA,NA
11,10,2005,11/10/2005,10_25,17.50,D1,647,4.7,4.6,2.4,25.6,25.8,26.0,NA,NA,NA
20,10,2005,20/10/2005,10_25,17.50,D1,648,4.5,4.4,3.9,24.4,NA,25.8,NA,NA,NA
31,10,2005,31/10/2005,10_25,17.50,D1,649,3.5,3.5,3.2,25.0,NA,25.7,NA,NA,NA
9,11,2005,09/11/2005,10_25,17.50,D1,650,3.4,3.3,2.5,25.3,25.4,26.0,NA,NA,NA
5,12,2005,05/12/2005,10_25,17.50,D1,651,1.9,2.0,2.9,25.0,25.5,26.0,NA,NA,NA
19,2,2006,19/02/2006,10_25,17.50,D1,652,-0.1,0.4,1.1,26.6,26.7,27.4,NA,NA,NA
19,3,2006,19/03/2006,10_25,17.50,D1,653,0.2,0.7,1.0,28.1,28.3,29.0,NA,NA,NA
3,4,2006,03/04/2006,10_25,17.50,D1,654,-0.4,0.1,0.6,27.9,28.7,29.2,NA,NA,NA
20,5,2006,20/05/2006,10_25,17.50,D1,655,2.5,1.6,0.0,26.9,27.8,28.8,NA,NA,NA
31,5,2006,31/05/2006,10_25,17.50,D1,656,4.4,2.7,1.2,26.5,27.1,27.9,NA,NA,NA
10,6,2006,10/06/2006,10_25,17.50,D1,657,4.4,2.8,1.2,26.4,27.2,27.7,NA,NA,NA
20,6,2006,20/06/2006,10_25,17.50,D1,658,5.0,2.9,1.2,26.1,26.6,27.5,NA,NA,NA
29,6,2006,29/06/2006,10_25,17.50,D1,659,8.0,4.2,1.7,24.9,26.1,27.2,NA,NA,NA
10,7,2006,10/07/2006,10_25,17.50,D1,660,10.0,7.2,2.0,25.8,26.2,27.7,NA,NA,NA
20,7,2006,20/07/2006,10_25,17.50,D1,661,11.7,11.4,3.9,26.1,26.3,27.2,NA,NA,NA
31,7,2006,31/07/2006,10_25,17.50,D1,662,8.3,2.3,1.1,27.2,27.8,28.1,NA,NA,NA
10,8,2006,10/08/2006,10_25,17.50,D1,663,3.1,2.4,1.6,27.7,27.9,28.1,NA,NA,NA
20,8,2006,20/08/2006,10_25,17.50,D1,664,11.5,10.8,6.1,26.7,26.9,27.1,NA,NA,NA
30,8,2006,30/08/2006,10_25,17.50,D1,665,12.1,9.7,5.6,26.7,26.8,27.4,NA,NA,NA
10,9,2006,10/09/2006,10_25,17.50,D1,666,12.0,12.0,12.0,26.6,26.6,26.6,NA,NA,NA
20,9,2006,20/09/2006,10_25,17.50,D1,667,11.2,11.1,9.7,26.5,26.5,27.1,NA,NA,NA
29,9,2006,29/09/2006,10_25,17.50,D1,668,9.3,9.3,8.8,26.6,26.6,27.3,NA,NA,NA
10,10,2006,10/10/2006,10_25,17.50,D1,669,7.3,7.2,6.6,26.6,26.6,27.0,NA,NA,NA
19,10,2006,19/10/2006,10_25,17.50,D1,670,6.4,6.4,6.4,26.6,26.6,26.7,NA,NA,NA
30,10,2006,30/10/2006,10_25,17.50,D1,671,4.3,4.3,4.3,26.8,26.8,26.9,NA,NA,NA
14,11,2006,14/11/2006,10_25,17.50,D1,672,2.1,2.4,2.9,27.0,27.0,27.3,NA,NA,NA
18,3,2007,18/03/2007,10_25,17.50,D1,673,-1.01,-1.07,-0.67,27.84,27.89,28.05,NA,NA,NA
21,5,2007,21/05/2007,10_25,17.50,D1,674,1.3,1.2,0.9,27.4,27.5,27.7,NA,NA,NA
30,5,2007,30/05/2007,10_25,17.50,D1,675,4.6,2.8,1.2,26.8,27.2,27.8,NA,NA,NA
10,6,2007,10/06/2007,10_25,17.50,D1,676,7.14,4.91,1.35,25.49,26.00,27.38,NA,NA,NA
20,6,2007,20/06/2007,10_25,17.50,D1,677,6.42,2.83,1.09,25.42,26.88,27.63,NA,NA,NA
30,6,2007,30/06/2007,10_25,17.50,D1,678,8.57,2.31,1.16,24.83,27.29,27.71,NA,NA,NA
9,7,2007,09/07/2007,10_25,17.50,D1,679,12.19,12.06,6.02,24.46,24.47,26.07,NA,NA,NA
20,7,2007,20/07/2007,10_25,17.50,D1,680,13.30,10.10,5.26,24.18,25.08,26.48,NA,NA,NA
1,8,2007,01/08/2007,10_25,17.50,D1,681,10.0,6.9,3.9,24.2,25.7,27.4,NA,NA,NA
11,8,2007,11/08/2007,10_25,17.50,D1,682,16.41,16.06,10.04,24.12,24.25,25.17,NA,NA,NA
20,8,2007,20/08/2007,10_25,17.50,D1,683,11.98,10.01,5.76,25.12,25.72,26.63,NA,NA,NA
30,8,2007,30/08/2007,10_25,17.50,D1,684,12.98,12.26,3.87,24.27,24.39,27.08,NA,NA,NA
10,9,2007,10/09/2007,10_25,17.50,D1,685,11.01,9.94,4.91,24.19,24.79,26.89,NA,NA,NA
20,9,2007,20/09/2007,10_25,17.50,D1,686,8.00,7.51,5.61,25.21,25.94,26.91,NA,NA,NA
30,9,2007,30/09/2007,10_25,17.50,D1,687,8.04,7.83,5.25,25.19,25.43,26.80,NA,NA,NA
10,10,2007,10/10/2007,10_25,17.50,D1,688,7.57,7.50,5.28,24.89,25.18,26.88,NA,NA,NA
20,10,2007,20/10/2007,10_25,17.50,D1,689,5.86,5.93,5.92,25.31,25.34,25.96,NA,NA,NA
29,10,2007,29/10/2007,10_25,17.50,D1,690,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,11,2007,08/11/2007,10_25,17.50,D1,691,4.44,4.50,4.75,27.45,27.60,27.84,NA,NA,NA
4,12,2007,04/12/2007,10_25,17.50,D1,692,0.75,1.47,2.24,26.84,27.07,27.38,NA,NA,NA
17,3,2008,17/03/2008,10_25,17.50,D1,693,-0.93,-1.02,-0.95,27.58,27.62,27.79,NA,NA,NA
22,3,2008,22/03/2008,10_25,17.50,D1,694,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,3,2008,27/03/2008,10_25,17.50,D1,695,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,5,2008,21/05/2008,10_25,17.50,D1,696,1.5,0.6,-0.5,25.4,25.8,27.9,NA,NA,NA
31,5,2008,31/05/2008,10_25,17.50,D1,697,1.1,0.1,-0.6,25.8,26.7,27.7,NA,NA,NA
11,6,2008,11/06/2008,10_25,17.50,D1,698,7.1,1.7,-0.3,24.8,26.7,27.9,NA,NA,NA
21,6,2008,21/06/2008,10_25,17.50,D1,699,4.85,2.35,0.10,25.32,26.09,27.04,NA,NA,NA
30,6,2008,30/06/2008,10_25,17.50,D1,700,10.31,7.79,3.10,24.55,24.70,25.80,NA,NA,NA
9,7,2008,09/07/2008,10_25,17.50,D1,701,13.10,11.39,3.96,23.60,24.16,25.72,NA,NA,NA
20,7,2008,20/07/2008,10_25,17.50,D1,702,NA,NA,NA,23.6,24.3,26.2,NA,NA,NA
