"Site";"Lat";"Lon";"Average_Fetch";"Sample";"Position";"Shore";"N_T";"N_E";"Salinity";"Shore_river";"River";"Drainage_Area";"River_Size";"Lat_river";"Lon_river";"Min_dist_river";"Shore_river_Large";"River_Large";"Drainage_Area_Large";"Lat_river_Large";"Lon_river_Large";"Min_dist_river_Large";"Shore_port";"Port";"Port_Status";"Lat_port";"Lon_port";"Min_dist_port";"North_Fetch";"East_Fetch";"South_Fetch";"West_Fetch";"Site_Exposition";"Dist_cut";"Prop_T";"Lat2";"Lon2";"Fetch"
"Nilmexp";66,50665;33,13013333;1,622;"Nilmexp3";"Algae";"Karel";15;13;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;0,239975740390766;"Karel";"Pulonga";"630";66,302514;33,277289;23,6249287036982;"Karel";"Kovda";"Abandoned";66,696754;32,875396;23,9451492138436;2,006;2,18;0,562;1,741;"Exposed";80,8307636223673;0,535714285714286;66,50665002;33,13013335;0,413543779946208
"Nilmexp";66,50665;33,13013333;1,622;"Nilmexp4";"Bottom";"Karel";8;16;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;0,239975740390766;"Karel";"Pulonga";"630";66,302514;33,277289;23,6249287036982;"Karel";"Kovda";"Abandoned";66,696754;32,875396;23,9451492138436;2,006;2,18;0,562;1,741;"Exposed";80,8307636223673;0,333333333333333;66,50665003;33,13013336;0,413543779946208
"Nilmexp";66,50665;33,13013333;1,622;"Nilmexp5";"Algae";"Karel";38;20;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;0,239975740390766;"Karel";"Pulonga";"630";66,302514;33,277289;23,6249287036982;"Karel";"Kovda";"Abandoned";66,696754;32,875396;23,9451492138436;2,006;2,18;0,562;1,741;"Exposed";80,8307636223673;0,655172413793103;66,50665004;33,13013337;0,413543779946208
"Nilmexp";66,50665;33,13013333;1,622;"Nilmexp6";"Bottom";"Karel";6;32;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;0,239975740390766;"Karel";"Pulonga";"630";66,302514;33,277289;23,6249287036982;"Karel";"Kovda";"Abandoned";66,696754;32,875396;23,9451492138436;2,006;2,18;0,562;1,741;"Exposed";80,8307636223673;0,157894736842105;66,50665005;33,13013338;0,413543779946208
"Nilmshel";66,50565;33,1309;1,552;"Nilmshel1";"Algae";"Karel";3;5;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;0,185388681461978;"Karel";"Pulonga";"630";66,302514;33,277289;23,5086685784704;"Karel";"Kovda";"Abandoned";66,696754;32,875396;24,0593313358834;2,298;1,698;0,43;1,781;"Sheltered";80,945844752023;0,375;66,50565;33,1309;0,326125656518482
"Nilmshel";66,50565;33,1309;1,552;"Nilmshel2";"Bottom";"Karel";0;18;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;0,185388681461978;"Karel";"Pulonga";"630";66,302514;33,277289;23,5086685784704;"Karel";"Kovda";"Abandoned";66,696754;32,875396;24,0593313358834;2,298;1,698;0,43;1,781;"Sheltered";80,945844752023;0;66,50565001;33,13090001;0,326125656518482
"Nilmshel";66,50565;33,1309;1,552;"Nilmshel3";"Algae";"Karel";2;11;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;0,185388681461978;"Karel";"Pulonga";"630";66,302514;33,277289;23,5086685784704;"Karel";"Kovda";"Abandoned";66,696754;32,875396;24,0593313358834;2,298;1,698;0,43;1,781;"Sheltered";80,945844752023;0,153846153846154;66,50565002;33,13090002;0,326125656518482
"Nilmshel";66,50565;33,1309;1,552;"Nilmshel4";"Bottom";"Karel";2;13;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;0,185388681461978;"Karel";"Pulonga";"630";66,302514;33,277289;23,5086685784704;"Karel";"Kovda";"Abandoned";66,696754;32,875396;24,0593313358834;2,298;1,698;0,43;1,781;"Sheltered";80,945844752023;0,133333333333333;66,50565003;33,13090003;0,326125656518482
"Nilmshel";66,50565;33,1309;1,552;"Nilmshel5";"Algae";"Karel";0;17;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;0,185388681461978;"Karel";"Pulonga";"630";66,302514;33,277289;23,5086685784704;"Karel";"Kovda";"Abandoned";66,696754;32,875396;24,0593313358834;2,298;1,698;0,43;1,781;"Sheltered";80,945844752023;0;66,50565004;33,13090004;0,326125656518482
"Nilmshel";66,50565;33,1309;1,552;"Nilmshel6";"Bottom";"Karel";1;13;23;"Karel";"Nilma";"167";"Small";66,505766;33,135072;0,185388681461978;"Karel";"Pulonga";"630";66,302514;33,277289;23,5086685784704;"Karel";"Kovda";"Abandoned";66,696754;32,875396;24,0593313358834;2,298;1,698;0,43;1,781;"Sheltered";80,945844752023;0,0714285714285714;66,50565005;33,13090005;0,326125656518482
"OL";66,45335;35,31901667;27,222;"OL1";"Algae";"Kand";8;75;17;"Kand";"Olenitsa";"403";"Large";66,452763;35,300598;0,820801000961799;"Kand";"Olenitsa";"403";66,452763;35,300598;0,820801000961799;"Kand";"Umba";"Abandoned";66,67797;34,357655;49,3065750595292;1,337;1,112;61,789;44,648;"Exposed";152,687433100997;0,0963855421686747;66,45335;35,31901667;37,001195677179
"OL";66,45335;35,31901667;27,222;"OL2";"Bottom";"Kand";0;66;17;"Kand";"Olenitsa";"403";"Large";66,452763;35,300598;0,820801000961799;"Kand";"Olenitsa";"403";66,452763;35,300598;0,820801000961799;"Kand";"Umba";"Abandoned";66,67797;34,357655;49,3065750595292;1,337;1,112;61,789;44,648;"Exposed";152,687433100997;0;66,45335001;35,31901668;37,001195677179
"OL";66,45335;35,31901667;27,222;"OL3";"Algae";"Kand";9;73;17;"Kand";"Olenitsa";"403";"Large";66,452763;35,300598;0,820801000961799;"Kand";"Olenitsa";"403";66,452763;35,300598;0,820801000961799;"Kand";"Umba";"Abandoned";66,67797;34,357655;49,3065750595292;1,337;1,112;61,789;44,648;"Exposed";152,687433100997;0,109756097560976;66,45335002;35,31901669;37,001195677179
"OL";66,45335;35,31901667;27,222;"OL4";"Bottom";"Kand";0;44;17;"Kand";"Olenitsa";"403";"Large";66,452763;35,300598;0,820801000961799;"Kand";"Olenitsa";"403";66,452763;35,300598;0,820801000961799;"Kand";"Umba";"Abandoned";66,67797;34,357655;49,3065750595292;1,337;1,112;61,789;44,648;"Exposed";152,687433100997;0;66,45335003;35,3190167;37,001195677179
"OL";66,45335;35,31901667;27,222;"OL5";"Algae";"Kand";0;8;17;"Kand";"Olenitsa";"403";"Large";66,452763;35,300598;0,820801000961799;"Kand";"Olenitsa";"403";66,452763;35,300598;0,820801000961799;"Kand";"Umba";"Abandoned";66,67797;34,357655;49,3065750595292;1,337;1,112;61,789;44,648;"Exposed";152,687433100997;0;66,45335004;35,31901671;37,001195677179
"OL";66,45335;35,31901667;27,222;"OL6";"Bottom";"Kand";0;90;17;"Kand";"Olenitsa";"403";"Large";66,452763;35,300598;0,820801000961799;"Kand";"Olenitsa";"403";66,452763;35,300598;0,820801000961799;"Kand";"Umba";"Abandoned";66,67797;34,357655;49,3065750595292;1,337;1,112;61,789;44,648;"Exposed";152,687433100997;0;66,45335005;35,31901672;37,001195677179
"OldUmb";66,67493333;34,32611667;1,693;"OldUmb1";"Algae";"Kand";10;46;21;"Kand";"Umba";"6250";"Large";66,664609;34,297657;1,69959034409932;"Kand";"Umba";"6250";66,664609;34,297657;1,69959034409932;"Kand";"Umba";"Abandoned";66,67797;34,357655;1,42893160427104;0,084;0,378;6,299;0,009;"Sheltered";102,420331751445;0,178571428571429;66,67493333;34,32611667;0,254315527647068
"OldUmb";66,67493333;34,32611667;1,693;"OldUmb2";"Bottom";"Kand";28;19;21;"Kand";"Umba";"6250";"Large";66,664609;34,297657;1,69959034409932;"Kand";"Umba";"6250";66,664609;34,297657;1,69959034409932;"Kand";"Umba";"Abandoned";66,67797;34,357655;1,42893160427104;0,084;0,378;6,299;0,009;"Sheltered";102,420331751445;0,595744680851064;66,67493334;34,32611668;0,254315527647068
"OldUmb";66,67493333;34,32611667;1,693;"OldUmb3";"Algae";"Kand";23;44;21;"Kand";"Umba";"6250";"Large";66,664609;34,297657;1,69959034409932;"Kand";"Umba";"6250";66,664609;34,297657;1,69959034409932;"Kand";"Umba";"Abandoned";66,67797;34,357655;1,42893160427104;0,084;0,378;6,299;0,009;"Sheltered";102,420331751445;0,343283582089552;66,67493335;34,32611669;0,254315527647068
"OldUmb";66,67493333;34,32611667;1,693;"OldUmb4";"Bottom";"Kand";8;17;21;"Kand";"Umba";"6250";"Large";66,664609;34,297657;1,69959034409932;"Kand";"Umba";"6250";66,664609;34,297657;1,69959034409932;"Kand";"Umba";"Abandoned";66,67797;34,357655;1,42893160427104;0,084;0,378;6,299;0,009;"Sheltered";102,420331751445;0,32;66,67493336;34,3261167;0,254315527647068
"OldUmb";66,67493333;34,32611667;1,693;"OldUmb5";"Algae";"Kand";14;35;21;"Kand";"Umba";"6250";"Large";66,664609;34,297657;1,69959034409932;"Kand";"Umba";"6250";66,664609;34,297657;1,69959034409932;"Kand";"Umba";"Abandoned";66,67797;34,357655;1,42893160427104;0,084;0,378;6,299;0,009;"Sheltered";102,420331751445;0,285714285714286;66,67493337;34,32611671;0,254315527647068
"OldUmb";66,67493333;34,32611667;1,693;"OldUmb6";"Bottom";"Kand";16;17;21;"Kand";"Umba";"6250";"Large";66,664609;34,297657;1,69959034409932;"Kand";"Umba";"6250";66,664609;34,297657;1,69959034409932;"Kand";"Umba";"Abandoned";66,67797;34,357655;1,42893160427104;0,084;0,378;6,299;0,009;"Sheltered";102,420331751445;0,484848484848485;66,67493338;34,32611672;0,254315527647068
"Olen";67,094163;32,334947;2,452;"Olen1";"Algae";"Karel";117;13;21;"Kand";"Niva";"12800";"Large";67,130271;32,418253;5,39444011089443;"Kand";"Niva";"12800";67,130271;32,418253;5,39444011089443;"Karel";"Vitino";"Active";67,07657;32,33363;1,95708314155231;0,862;2,353;3,827;2,766;"Sheltered";7,58397759269915;0,9;67,094163;32,334947;2,68120941454256
"Olen";67,094163;32,334947;2,452;"Olen2";"Bottom";"Karel";79;19;21;"Kand";"Niva";"12800";"Large";67,130271;32,418253;5,39444011089443;"Kand";"Niva";"12800";67,130271;32,418253;5,39444011089443;"Karel";"Vitino";"Active";67,07657;32,33363;1,95708314155231;0,862;2,353;3,827;2,766;"Sheltered";7,58397759269915;0,806122448979592;67,09416301;32,33494701;2,68120941454256
"Olen";67,094163;32,334947;2,452;"Olen3";"Algae";"Karel";104;22;21;"Kand";"Niva";"12800";"Large";67,130271;32,418253;5,39444011089443;"Kand";"Niva";"12800";67,130271;32,418253;5,39444011089443;"Karel";"Vitino";"Active";67,07657;32,33363;1,95708314155231;0,862;2,353;3,827;2,766;"Sheltered";7,58397759269915;0,825396825396825;67,09416302;32,33494702;2,68120941454256
"Olen";67,094163;32,334947;2,452;"Olen4";"Bottom";"Karel";61;25;21;"Kand";"Niva";"12800";"Large";67,130271;32,418253;5,39444011089443;"Kand";"Niva";"12800";67,130271;32,418253;5,39444011089443;"Karel";"Vitino";"Active";67,07657;32,33363;1,95708314155231;0,862;2,353;3,827;2,766;"Sheltered";7,58397759269915;0,709302325581395;67,09416303;32,33494703;2,68120941454256
"Olen";67,094163;32,334947;2,452;"Olen5";"Algae";"Karel";88;14;21;"Kand";"Niva";"12800";"Large";67,130271;32,418253;5,39444011089443;"Kand";"Niva";"12800";67,130271;32,418253;5,39444011089443;"Karel";"Vitino";"Active";67,07657;32,33363;1,95708314155231;0,862;2,353;3,827;2,766;"Sheltered";7,58397759269915;0,862745098039216;67,09416304;32,33494704;2,68120941454256
"Olen";67,094163;32,334947;2,452;"Olen6";"Bottom";"Karel";99;22;21;"Kand";"Niva";"12800";"Large";67,130271;32,418253;5,39444011089443;"Kand";"Niva";"12800";67,130271;32,418253;5,39444011089443;"Karel";"Vitino";"Active";67,07657;32,33363;1,95708314155231;0,862;2,353;3,827;2,766;"Sheltered";7,58397759269915;0,818181818181818;67,09416305;32,33494705;2,68120941454256
"Pal";67,05263333;32,36221667;4,554;"Pal1";"Algae";"Karel";46;70;18;"Kand";"Niva";"12800";"Large";67,130271;32,418253;8,96716854679715;"Kand";"Niva";"12800";67,130271;32,418253;8,96716854679715;"Karel";"Vitino";"Active";67,07657;32,33363;2,93576570313988;3,816;9,97;1,773;2,657;"Sheltered";12,2691572274996;0,396551724137931;67,05263333;32,36221667;1,83259248529741
"Pal";67,05263333;32,36221667;4,554;"Pal2";"Bottom";"Karel";3;14;18;"Kand";"Niva";"12800";"Large";67,130271;32,418253;8,96716854679715;"Kand";"Niva";"12800";67,130271;32,418253;8,96716854679715;"Karel";"Vitino";"Active";67,07657;32,33363;2,93576570313988;3,816;9,97;1,773;2,657;"Sheltered";12,2691572274996;0,176470588235294;67,05263334;32,36221668;1,83259248529741
"Pal";67,05263333;32,36221667;4,554;"Pal3";"Algae";"Karel";79;88;18;"Kand";"Niva";"12800";"Large";67,130271;32,418253;8,96716854679715;"Kand";"Niva";"12800";67,130271;32,418253;8,96716854679715;"Karel";"Vitino";"Active";67,07657;32,33363;2,93576570313988;3,816;9,97;1,773;2,657;"Sheltered";12,2691572274996;0,473053892215569;67,05263335;32,36221669;1,83259248529741
"Pal";67,05263333;32,36221667;4,554;"Pal4";"Bottom";"Karel";2;12;18;"Kand";"Niva";"12800";"Large";67,130271;32,418253;8,96716854679715;"Kand";"Niva";"12800";67,130271;32,418253;8,96716854679715;"Karel";"Vitino";"Active";67,07657;32,33363;2,93576570313988;3,816;9,97;1,773;2,657;"Sheltered";12,2691572274996;0,142857142857143;67,05263336;32,3622167;1,83259248529741
"Pal";67,05263333;32,36221667;4,554;"Pal5";"Algae";"Karel";69;120;18;"Kand";"Niva";"12800";"Large";67,130271;32,418253;8,96716854679715;"Kand";"Niva";"12800";67,130271;32,418253;8,96716854679715;"Karel";"Vitino";"Active";67,07657;32,33363;2,93576570313988;3,816;9,97;1,773;2,657;"Sheltered";12,2691572274996;0,365079365079365;67,05263337;32,36221671;1,83259248529741
"Pal";67,05263333;32,36221667;4,554;"Pal6";"Bottom";"Karel";6;16;18;"Kand";"Niva";"12800";"Large";67,130271;32,418253;8,96716854679715;"Kand";"Niva";"12800";67,130271;32,418253;8,96716854679715;"Karel";"Vitino";"Active";67,07657;32,33363;2,93576570313988;3,816;9,97;1,773;2,657;"Sheltered";12,2691572274996;0,272727272727273;67,05263338;32,36221672;1,83259248529741
"POJ";66,5865027;32,8403361;1,231;"POJ1";"Algae";"Karel";16;14;21;"Karel";"Chernaya";"141";"Small";66,518961;32,949662;8,93321038987979;"Karel";"Kovda";"26100";66,695493;32,871028;12,1944748464493;"Karel";"Kovda";"Abandoned";66,696754;32,875396;12,3564405295158;0,588;3,966;0,096;0,274;"Sheltered";67,765679847486;0,533333333333333;66,5865027;32,8403361;0,168964740295529
"POJ";66,5865027;32,8403361;1,231;"POJ2";"Bottom";"Karel";0;16;21;"Karel";"Chernaya";"141";"Small";66,518961;32,949662;8,93321038987979;"Karel";"Kovda";"26100";66,695493;32,871028;12,1944748464493;"Karel";"Kovda";"Abandoned";66,696754;32,875396;12,3564405295158;0,588;3,966;0,096;0,274;"Sheltered";67,765679847486;0;66,58650271;32,84033611;0,168964740295529
"POJ";66,5865027;32,8403361;1,231;"POJ3";"Algae";"Karel";2;23;21;"Karel";"Chernaya";"141";"Small";66,518961;32,949662;8,93321038987979;"Karel";"Kovda";"26100";66,695493;32,871028;12,1944748464493;"Karel";"Kovda";"Abandoned";66,696754;32,875396;12,3564405295158;0,588;3,966;0,096;0,274;"Sheltered";67,765679847486;0,08;66,58650272;32,84033612;0,168964740295529
"POJ";66,5865027;32,8403361;1,231;"POJ4";"Bottom";"Karel";0;11;21;"Karel";"Chernaya";"141";"Small";66,518961;32,949662;8,93321038987979;"Karel";"Kovda";"26100";66,695493;32,871028;12,1944748464493;"Karel";"Kovda";"Abandoned";66,696754;32,875396;12,3564405295158;0,588;3,966;0,096;0,274;"Sheltered";67,765679847486;0;66,58650273;32,84033613;0,168964740295529
"POJ";66,5865027;32,8403361;1,231;"POJ5";"Algae";"Karel";4;52;21;"Karel";"Chernaya";"141";"Small";66,518961;32,949662;8,93321038987979;"Karel";"Kovda";"26100";66,695493;32,871028;12,1944748464493;"Karel";"Kovda";"Abandoned";66,696754;32,875396;12,3564405295158;0,588;3,966;0,096;0,274;"Sheltered";67,765679847486;0,0714285714285714;66,58650274;32,84033614;0,168964740295529
"POJ";66,5865027;32,8403361;1,231;"POJ6";"Bottom";"Karel";2;9;21;"Karel";"Chernaya";"141";"Small";66,518961;32,949662;8,93321038987979;"Karel";"Kovda";"26100";66,695493;32,871028;12,1944748464493;"Karel";"Kovda";"Abandoned";66,696754;32,875396;12,3564405295158;0,588;3,966;0,096;0,274;"Sheltered";67,765679847486;0,181818181818182;66,58650275;32,84033615;0,168964740295529
"Por";66,784901;33,706024;10,33;"Por1";"Algae";"Kand";164;60;18;"Kand";"Porya";"240";"Large";66,819538;33,551159;7,80030506026907;"Kand";"Porya";"240";66,819538;33,551159;7,80030506026907;"Kand";"Umba";"Abandoned";66,67797;34,357655;30,9950818163157;0,59;0,464;37,232;3,035;"Exposed";73,0126732018054;0,732142857142857;66,784901;33,706024;5,71608488617228
"Por";66,784901;33,706024;10,33;"Por2";"Bottom";"Kand";0;4;18;"Kand";"Porya";"240";"Large";66,819538;33,551159;7,80030506026907;"Kand";"Porya";"240";66,819538;33,551159;7,80030506026907;"Kand";"Umba";"Abandoned";66,67797;34,357655;30,9950818163157;0,59;0,464;37,232;3,035;"Exposed";73,0126732018054;0;66,78490101;33,70602401;5,71608488617228
"Por";66,784901;33,706024;10,33;"Por3";"Algae";"Kand";81;65;18;"Kand";"Porya";"240";"Large";66,819538;33,551159;7,80030506026907;"Kand";"Porya";"240";66,819538;33,551159;7,80030506026907;"Kand";"Umba";"Abandoned";66,67797;34,357655;30,9950818163157;0,59;0,464;37,232;3,035;"Exposed";73,0126732018054;0,554794520547945;66,78490102;33,70602402;5,71608488617228
"Por";66,784901;33,706024;10,33;"Por4";"Bottom";"Kand";2;10;18;"Kand";"Porya";"240";"Large";66,819538;33,551159;7,80030506026907;"Kand";"Porya";"240";66,819538;33,551159;7,80030506026907;"Kand";"Umba";"Abandoned";66,67797;34,357655;30,9950818163157;0,59;0,464;37,232;3,035;"Exposed";73,0126732018054;0,166666666666667;66,78490103;33,70602403;5,71608488617228
"Por";66,784901;33,706024;10,33;"Por5";"Algae";"Kand";31;65;18;"Kand";"Porya";"240";"Large";66,819538;33,551159;7,80030506026907;"Kand";"Porya";"240";66,819538;33,551159;7,80030506026907;"Kand";"Umba";"Abandoned";66,67797;34,357655;30,9950818163157;0,59;0,464;37,232;3,035;"Exposed";73,0126732018054;0,322916666666667;66,78490104;33,70602404;5,71608488617228
"Por";66,784901;33,706024;10,33;"Por6";"Bottom";"Kand";3;11;18;"Kand";"Porya";"240";"Large";66,819538;33,551159;7,80030506026907;"Kand";"Porya";"240";66,819538;33,551159;7,80030506026907;"Kand";"Umba";"Abandoned";66,67797;34,357655;30,9950818163157;0,59;0,464;37,232;3,035;"Exposed";73,0126732018054;0,214285714285714;66,78490105;33,70602405;5,71608488617228
"Pul1";66,30228333;33,27666667;0,481;"Pul1_1";"Algae";"Karel";5;9;14;"Karel";"Pulonga";"630";"Large";66,302514;33,277289;0,0378339495949623;"Karel";"Pulonga";"630";66,302514;33,277289;0,0378339495949623;"Karel";"Chupa";"Abandoned";66,269964;33,069534;9,93551872864551;0,027;0,968;0,702;0,227;"Sheltered";104,240725773469;0,357142857142857;66,30228333;33,27666667;0,135459139799485
"Pul1";66,30228333;33,27666667;0,481;"Pul1_2";"Bottom";"Karel";1;12;14;"Karel";"Pulonga";"630";"Large";66,302514;33,277289;0,0378339495949623;"Karel";"Pulonga";"630";66,302514;33,277289;0,0378339495949623;"Karel";"Chupa";"Abandoned";66,269964;33,069534;9,93551872864551;0,027;0,968;0,702;0,227;"Sheltered";104,240725773469;0,0769230769230769;66,30228334;33,27666668;0,135459139799485
"Pul1";66,30228333;33,27666667;0,481;"Pul1_3";"Algae";"Karel";1;19;14;"Karel";"Pulonga";"630";"Large";66,302514;33,277289;0,0378339495949623;"Karel";"Pulonga";"630";66,302514;33,277289;0,0378339495949623;"Karel";"Chupa";"Abandoned";66,269964;33,069534;9,93551872864551;0,027;0,968;0,702;0,227;"Sheltered";104,240725773469;0,05;66,30228335;33,27666669;0,135459139799485
"Pul1";66,30228333;33,27666667;0,481;"Pul1_4";"Bottom";"Karel";0;14;14;"Karel";"Pulonga";"630";"Large";66,302514;33,277289;0,0378339495949623;"Karel";"Pulonga";"630";66,302514;33,277289;0,0378339495949623;"Karel";"Chupa";"Abandoned";66,269964;33,069534;9,93551872864551;0,027;0,968;0,702;0,227;"Sheltered";104,240725773469;0;66,30228336;33,2766667;0,135459139799485
"Pul1";66,30228333;33,27666667;0,481;"Pul1_5";"Algae";"Karel";3;16;14;"Karel";"Pulonga";"630";"Large";66,302514;33,277289;0,0378339495949623;"Karel";"Pulonga";"630";66,302514;33,277289;0,0378339495949623;"Karel";"Chupa";"Abandoned";66,269964;33,069534;9,93551872864551;0,027;0,968;0,702;0,227;"Sheltered";104,240725773469;0,157894736842105;66,30228337;33,27666671;0,135459139799485
"Pul1";66,30228333;33,27666667;0,481;"Pul1_6";"Bottom";"Karel";1;12;14;"Karel";"Pulonga";"630";"Large";66,302514;33,277289;0,0378339495949623;"Karel";"Pulonga";"630";66,302514;33,277289;0,0378339495949623;"Karel";"Chupa";"Abandoned";66,269964;33,069534;9,93551872864551;0,027;0,968;0,702;0,227;"Sheltered";104,240725773469;0,0769230769230769;66,30228338;33,27666672;0,135459139799485
"Pul2";66,28273333;33,23641667;1,127;"Pul2_1";"Algae";"Karel";1;10;25;"Karel";"Pulonga";"630";"Large";66,302514;33,277289;2,85952661961453;"Karel";"Pulonga";"630";66,302514;33,277289;2,85952661961453;"Karel";"Chupa";"Abandoned";66,269964;33,069534;7,5995792511957;0,286;1,832;1,193;1,196;"Sheltered";105,567011765691;0,0909090909090909;66,28273333;33,23641667;0,0711025817331862
"Pul2";66,28273333;33,23641667;1,127;"Pul2_2";"Bottom";"Karel";2;59;25;"Karel";"Pulonga";"630";"Large";66,302514;33,277289;2,85952661961453;"Karel";"Pulonga";"630";66,302514;33,277289;2,85952661961453;"Karel";"Chupa";"Abandoned";66,269964;33,069534;7,5995792511957;0,286;1,832;1,193;1,196;"Sheltered";105,567011765691;0,0327868852459016;66,28273334;33,23641668;0,0711025817331862
"Pul2";66,28273333;33,23641667;1,127;"Pul2_3";"Algae";"Karel";0;13;25;"Karel";"Pulonga";"630";"Large";66,302514;33,277289;2,85952661961453;"Karel";"Pulonga";"630";66,302514;33,277289;2,85952661961453;"Karel";"Chupa";"Abandoned";66,269964;33,069534;7,5995792511957;0,286;1,832;1,193;1,196;"Sheltered";105,567011765691;0;66,28273335;33,23641669;0,0711025817331862
"Pul2";66,28273333;33,23641667;1,127;"Pul2_4";"Bottom";"Karel";1;6;25;"Karel";"Pulonga";"630";"Large";66,302514;33,277289;2,85952661961453;"Karel";"Pulonga";"630";66,302514;33,277289;2,85952661961453;"Karel";"Chupa";"Abandoned";66,269964;33,069534;7,5995792511957;0,286;1,832;1,193;1,196;"Sheltered";105,567011765691;0,142857142857143;66,28273336;33,2364167;0,0711025817331862
"Pul2";66,28273333;33,23641667;1,127;"Pul2_5";"Algae";"Karel";3;4;25;"Karel";"Pulonga";"630";"Large";66,302514;33,277289;2,85952661961453;"Karel";"Pulonga";"630";66,302514;33,277289;2,85952661961453;"Karel";"Chupa";"Abandoned";66,269964;33,069534;7,5995792511957;0,286;1,832;1,193;1,196;"Sheltered";105,567011765691;0,428571428571429;66,28273337;33,23641671;0,0711025817331862
"Pul2";66,28273333;33,23641667;1,127;"Pul2_6";"Bottom";"Karel";12;33;25;"Karel";"Pulonga";"630";"Large";66,302514;33,277289;2,85952661961453;"Karel";"Pulonga";"630";66,302514;33,277289;2,85952661961453;"Karel";"Chupa";"Abandoned";66,269964;33,069534;7,5995792511957;0,286;1,832;1,193;1,196;"Sheltered";105,567011765691;0,266666666666667;66,28273338;33,23641672;0,0711025817331862
